classification_system,code,code_clean,description,source
icd-10-mc,S14.155S,S14155S,"Other incomplete lesion at C6 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.156A,S14156A,"Other incomplete lesion at C6 level of cervical spinal cord, sequela",
icd-10-mc,S14.156S,S14156S,"Other incomplete lesion at C7 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.157A,S14157A,"Other incomplete lesion at C7 level of cervical spinal cord, sequela",
icd-10-mc,S14.157S,S14157S,"Other incomplete lesion at C8 level of cervical spinal cord, initial encounter",
icd-10-mc,S14.158A,S14158A,"Other incomplete lesion at C8 level of cervical spinal cord, sequela",
icd-10-mc,S14.158S,S14158S,"Other incomplete lesion at unspecified level of cervical spinal cord, initial encounter",
icd-10-mc,S14.159A,S14159A,"Other incomplete lesion at unspecified level of cervical spinal cord, sequela",
icd-10-mc,S14.159S,S14159S,"Concussion and edema of thoracic spinal cord, initial encounter",
icd-10-mc,S24.0XXA,S240XXA,"Concussion and edema of thoracic spinal cord, sequela",
icd-10-mc,S24.0XXS,S240XXS,"Unspecified injury at T1 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.101A,S24101A,"Unspecified injury at T1 level of thoracic spinal cord, sequela",
icd-10-mc,S24.101S,S24101S,"Unspecified injury at T2-T6 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.102A,S24102A,"Unspecified injury at T2-T6 level of thoracic spinal cord, sequela",
icd-10-mc,S24.102S,S24102S,"Unspecified injury at T7-T10 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.103A,S24103A,"Unspecified injury at T7-T10 level of thoracic spinal cord, sequela",
icd-10-mc,S24.103S,S24103S,"Unspecified injury at T11-T12 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.104A,S24104A,"Unspecified injury at T11-T12 level of thoracic spinal cord, sequela",
icd-10-mc,S24.104S,S24104S,"Unspecified injury at unspecified level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.109A,S24109A,"Unspecified injury at unspecified level of thoracic spinal cord, sequela",
icd-10-mc,S24.109S,S24109S,"Complete lesion at T1 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.111A,S24111A,"Complete lesion at T1 level of thoracic spinal cord, sequela",
icd-10-mc,S24.111S,S24111S,"Complete lesion at T2-T6 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.112A,S24112A,"Complete lesion at T2-T6 level of thoracic spinal cord, sequela",
icd-10-mc,S24.112S,S24112S,"Complete lesion at T7-T10 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.113A,S24113A,"Complete lesion at T7-T10 level of thoracic spinal cord, sequela",
icd-10-mc,S24.113S,S24113S,"Complete lesion at T11-T12 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.114A,S24114A,"Complete lesion at T11-T12 level of thoracic spinal cord, sequela",
icd-10-mc,S24.114S,S24114S,"Complete lesion at unspecified level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.119A,S24119A,"Complete lesion at unspecified level of thoracic spinal cord, sequela",
icd-10-mc,S24.119S,S24119S,"Anterior cord syndrome at T1 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.131A,S24131A,"Anterior cord syndrome at T1 level of thoracic spinal cord, sequela",
icd-10-mc,S24.131S,S24131S,"Anterior cord syndrome at T2-T6 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.132A,S24132A,"Anterior cord syndrome at T2-T6 level of thoracic spinal cord, sequela",
icd-10-mc,S24.132S,S24132S,"Anterior cord syndrome at T7-T10 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.133A,S24133A,"Anterior cord syndrome at T7-T10 level of thoracic spinal cord, sequela",
icd-10-mc,S24.133S,S24133S,"Anterior cord syndrome at T11-T12 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.134A,S24134A,"Anterior cord syndrome at T11-T12 level of thoracic spinal cord, sequela",
icd-10-mc,S24.134S,S24134S,"Anterior cord syndrome at unspecified level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.139A,S24139A,"Anterior cord syndrome at unspecified level of thoracic spinal cord, sequela",
icd-10-mc,S24.139S,S24139S,"Brown-Sequard syndrome at T1 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.141A,S24141A,"Brown-Sequard syndrome at T1 level of thoracic spinal cord, sequela",
icd-10-mc,S24.141S,S24141S,"Brown-Sequard syndrome at T2-T6 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.142A,S24142A,"Brown-Sequard syndrome at T2-T6 level of thoracic spinal cord, sequela",
icd-10-mc,S24.142S,S24142S,"Brown-Sequard syndrome at T7-T10 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.143A,S24143A,"Brown-Sequard syndrome at T7-T10 level of thoracic spinal cord, sequela",
icd-10-mc,S24.143S,S24143S,"Brown-Sequard syndrome at T11-T12 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.144A,S24144A,"Brown-Sequard syndrome at T11-T12 level of thoracic spinal cord, sequela",
icd-10-mc,S24.144S,S24144S,"Brown-Sequard syndrome at unspecified level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.149A,S24149A,"Brown-Sequard syndrome at unspecified level of thoracic spinal cord, sequela",
icd-10-mc,S24.149S,S24149S,"Other incomplete lesion at T1 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.151A,S24151A,"Other incomplete lesion at T1 level of thoracic spinal cord, sequela",
icd-10-mc,S24.151S,S24151S,"Other incomplete lesion at T2-T6 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.152A,S24152A,"Other incomplete lesion at T2-T6 level of thoracic spinal cord, sequela",
icd-10-mc,S24.152S,S24152S,"Other incomplete lesion at T7-T10 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.153A,S24153A,"Other incomplete lesion at T7-T10 level of thoracic spinal cord, sequela",
icd-10-mc,S24.153S,S24153S,"Other incomplete lesion at T11-T12 level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.154A,S24154A,"Other incomplete lesion at T11-T12 level of thoracic spinal cord, sequela",
icd-10-mc,S24.154S,S24154S,"Other incomplete lesion at unspecified level of thoracic spinal cord, initial encounter",
icd-10-mc,S24.159A,S24159A,"Other incomplete lesion at unspecified level of thoracic spinal cord, sequela",
icd-10-mc,S24.159S,S24159S,"Concussion and edema of lumbar spinal cord, initial encounter",
icd-10-mc,S34.01XA,S3401XA,"Concussion and edema of lumbar spinal cord, sequela",
icd-10-mc,S34.01XS,S3401XS,"Concussion and edema of sacral spinal cord, initial encounter",
icd-10-mc,S34.02XA,S3402XA,"Concussion and edema of sacral spinal cord, sequela",
icd-10-mc,S34.02XS,S3402XS,"Unspecified injury to L1 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.101A,S34101A,"Unspecified injury to L1 level of lumbar spinal cord, sequela",
icd-10-mc,S34.101S,S34101S,"Unspecified injury to L2 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.102A,S34102A,"Unspecified injury to L2 level of lumbar spinal cord, sequela",
icd-10-mc,S34.102S,S34102S,"Unspecified injury to L3 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.103A,S34103A,"Unspecified injury to L3 level of lumbar spinal cord, sequela",
icd-10-mc,S34.103S,S34103S,"Unspecified injury to L4 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.104A,S34104A,"Unspecified injury to L4 level of lumbar spinal cord, sequela",
icd-10-mc,S34.104S,S34104S,"Unspecified injury to L5 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.105A,S34105A,"Unspecified injury to L5 level of lumbar spinal cord, sequela",
icd-10-mc,S34.105S,S34105S,"Unspecified injury to unspecified level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.109A,S34109A,"Unspecified injury to unspecified level of lumbar spinal cord, sequela",
icd-10-mc,S34.109S,S34109S,"Complete lesion of L1 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.111A,S34111A,"Complete lesion of L1 level of lumbar spinal cord, sequela",
icd-10-mc,S34.111S,S34111S,"Complete lesion of L2 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.112A,S34112A,"Complete lesion of L2 level of lumbar spinal cord, sequela",
icd-10-mc,S34.112S,S34112S,"Complete lesion of L3 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.113A,S34113A,"Complete lesion of L3 level of lumbar spinal cord, sequela",
icd-10-mc,S34.113S,S34113S,"Complete lesion of L4 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.114A,S34114A,"Complete lesion of L4 level of lumbar spinal cord, sequela",
icd-10-mc,S34.114S,S34114S,"Complete lesion of L5 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.115A,S34115A,"Complete lesion of L5 level of lumbar spinal cord, sequela",
icd-10-mc,S34.115S,S34115S,"Complete lesion of unspecified level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.119A,S34119A,"Complete lesion of unspecified level of lumbar spinal cord, sequela",
icd-10-mc,S34.119S,S34119S,"Incomplete lesion of L1 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.121A,S34121A,"Incomplete lesion of L1 level of lumbar spinal cord, sequela",
icd-10-mc,S34.121S,S34121S,"Incomplete lesion of L2 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.122A,S34122A,"Incomplete lesion of L2 level of lumbar spinal cord, sequela",
icd-10-mc,S34.122S,S34122S,"Incomplete lesion of L3 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.123A,S34123A,"Incomplete lesion of L3 level of lumbar spinal cord, sequela",
icd-10-mc,S34.123S,S34123S,"Incomplete lesion of L4 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.124A,S34124A,"Incomplete lesion of L4 level of lumbar spinal cord, sequela",
icd-10-mc,S34.124S,S34124S,"Incomplete lesion of L5 level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.125A,S34125A,"Incomplete lesion of L5 level of lumbar spinal cord, sequela",
icd-10-mc,S34.125S,S34125S,"Incomplete lesion of unspecified level of lumbar spinal cord, initial encounter",
icd-10-mc,S34.129A,S34129A,"Incomplete lesion of unspecified level of lumbar spinal cord, sequela",
icd-10-mc,S34.129S,S34129S,"Complete lesion of sacral spinal cord, initial encounter",
icd-10-mc,S34.131A,S34131A,"Complete lesion of sacral spinal cord, sequela",
icd-10-mc,S34.131S,S34131S,"Incomplete lesion of sacral spinal cord, initial encounter",
icd-10-mc,S34.132A,S34132A,"Incomplete lesion of sacral spinal cord, sequela",
icd-10-mc,S34.132S,S34132S,"Unspecified injury to sacral spinal cord, initial encounter",
icd-10-mc,S34.139A,S34139A,"Unspecified injury to sacral spinal cord, sequela",
icd-10-mc,S34.139S,S34139S,"Injury of cauda equina, initial encounter",
icd-10-mc,S34.3XXA,S343XXA,"Injury of cauda equina, initial encounter",
