classification_system,code,code_clean,description,source
icd-09-mc,804.95,80495,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,804.96,80496,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",
icd-09-mc,804.99,80499,"Open fractures involving skull or face with other bones, with intracranial injury of other and unspecified nature, with concussion, unspecified",
icd-09-mc,850.2,80502,Closed fracture of second cervical vertebra,
icd-09-mc,850.3,80503,Closed fracture of third cervical vertebra,
icd-09-mc,850.4,80504,Closed fracture of fourth cervical vertebra,
icd-09-mc,851.00,85100,"Cortex (cerebral) contusion without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.01,85101,"Cortex (cerebral) contusion without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,851.02,85102,"Cortex (cerebral) contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.03,85103,"Cortex (cerebral) contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.04,85104,"Cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.05,85105,"Cortex (cerebral) contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.06,85106,"Cortex (cerebral) contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.09,85109,"Cortex (cerebral) contusion without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,851.10,85110,"Cortex (cerebral) contusion with open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.11,85111,"Cortex (cerebral) contusion with open intracranial wound, with no loss of consciousness",
icd-09-mc,851.12,85112,"Cortex (cerebral) contusion with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.13,85113,"Cortex (cerebral) contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.14,85114,"Cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.15,85115,"Cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.16,85116,"Cortex (cerebral) contusion with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.19,85119,"Cortex (cerebral) contusion with open intracranial wound, with concussion, unspecified",
icd-09-mc,851.20,85120,"Cortex (cerebral) laceration without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.21,85121,"Cortex (cerebral) laceration without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,851.22,85122,"Cortex (cerebral) laceration without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.23,85123,"Cortex (cerebral) laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.24,85124,"Cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.25,85125,"Cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.26,85126,"Cortex (cerebral) laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.29,85129,"Cortex (cerebral) laceration without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,851.30,85130,"Cortex (cerebral) laceration with open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.31,85131,"Cortex (cerebral) laceration with open intracranial wound, with no loss of consciousness",
icd-09-mc,851.32,85132,"Cortex (cerebral) laceration with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.33,85133,"Cortex (cerebral) laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.34,85134,"Cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.35,85135,"Cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.36,85136,"Cortex (cerebral) laceration with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.39,85139,"Cortex (cerebral) laceration with open intracranial wound, with concussion, unspecified",
icd-09-mc,851.40,85140,"Cerebellar or brain stem contusion without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.41,85141,"Cerebellar or brain stem contusion without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,851.42,85142,"Cerebellar or brain stem contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.43,85143,"Cerebellar or brain stem contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.44,85144,"Cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss consciousness and return to pre-existing conscious level",
icd-09-mc,851.45,85145,"Cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.46,85146,"Cerebellar or brain stem contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.49,85149,"Cerebellar or brain stem contusion without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,851.50,85150,"Cerebellar or brain stem contusion with open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.51,85151,"Cerebellar or brain stem contusion with open intracranial wound, with no loss of consciousness",
icd-09-mc,851.52,85152,"Cerebellar or brain stem contusion with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.53,85153,"Cerebellar or brain stem contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.54,85154,"Cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.55,85155,"Cerebellar or brain stem contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.56,85156,"Cerebellar or brain stem contusion with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.59,85159,"Cerebellar or brain stem contusion with open intracranial wound, with concussion, unspecified",
icd-09-mc,851.60,85160,"Cerebellar or brain stem laceration without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.61,85161,"Cerebellar or brain stem laceration without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,851.62,85162,"Cerebellar or brain stem laceration without mention of open intracranial wound, with brief [less than 1 hour] loss of consciousness",
icd-09-mc,851.63,85163,"Cerebellar or brain stem laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.64,85164,"Cerebellar or brain stem laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.65,85165,"Cerebellar or brain stem laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.66,85166,"Cerebellar or brain stem laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.69,85169,"Cerebellar or brain stem laceration without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,851.70,85170,"Cerebellar or brain stem laceration with open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.71,85171,"Cerebellar or brain stem laceration with open intracranial wound, with no loss of consciousness",
icd-09-mc,851.72,85172,"Cerebellar or brain stem laceration with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.73,85173,"Cerebellar or brain stem laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.74,85174,"Cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.75,85175,"Cerebellar or brain stem laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.76,85176,"Cerebellar or brain stem laceration with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.79,85179,"Cerebellar or brain stem laceration with open intracranial wound, with concussion, unspecified",
icd-09-mc,851.80,85180,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.81,85181,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,851.82,85182,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.83,85183,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.84,85184,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre- existing conscious level",
icd-09-mc,851.85,85185,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.86,85186,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.89,85189,"Other and unspecified cerebral laceration and contusion, without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,851.90,85190,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, unspecified state of consciousness",
icd-09-mc,851.91,85191,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with no loss of consciousness",
icd-09-mc,851.92,85192,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,851.93,85193,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,851.94,85194,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,851.95,85195,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,851.96,85196,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,851.99,85199,"Other and unspecified cerebral laceration and contusion, with open intracranial wound, with concussion, unspecified",
icd-09-mc,852.00,85200,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,852.01,85201,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,852.02,85202,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,852.03,85203,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,852.04,85204,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,852.05,85205,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,852.06,85206,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,852.09,85209,"Subarachnoid hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,852.10,85210,"Subarachnoid hemorrhage following injury with open intracranial wound, unspecified state of consciousness",
icd-09-mc,852.11,85211,"Subarachnoid hemorrhage following injury with open intracranial wound, with no loss of consciousness",
icd-09-mc,852.12,85212,"Subarachnoid hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,852.13,85213,"Subarachnoid hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,852.14,85214,"Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours) loss of consciousness and return to pre-existing conscious level",
icd-09-mc,852.15,85215,"Subarachnoid hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,852.16,85216,"Subarachnoid hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,852.19,85219,"Subarachnoid hemorrhage following injury with open intracranial wound, with concussion, unspecified",
icd-09-mc,852.20,85220,"Subdural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,852.21,85221,"Subdural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,852.22,85222,"Subdural hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,852.23,85223,"Subdural hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,852.24,85224,"Subdural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,852.25,85225,"Subdural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,852.26,85226,"Subdural hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,852.29,85229,"Subdural hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,852.30,85230,"Subdural hemorrhage following injury with open intracranial wound, unspecified state of consciousness",
icd-09-mc,852.31,85231,"Subdural hemorrhage following injury with open intracranial wound, with no loss of consciousness",
icd-09-mc,852.32,85232,"Subdural hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,852.33,85233,"Subdural hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,852.34,85234,"Subdural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,852.35,85235,"Subdural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,852.36,85236,"Subdural hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,852.39,85239,"Subdural hemorrhage following injury with open intracranial wound, with concussion, unspecified",
icd-09-mc,852.40,85240,"Extradural hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,852.41,85241,"Extradural hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,852.42,85242,"Extradural hemorrhage following injury without mention of open intracranial wound, with brief [less than 1 hour] loss of consciousness",
icd-09-mc,852.43,85243,"Extradural hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,852.44,85244,"Extradural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,852.45,85245,"Extradural hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,852.46,85246,"Extradural hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,852.49,85249,"Extradural hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,852.50,85250,"Extradural hemorrhage following injury with open intracranial wound, unspecified state of consciousness",
icd-09-mc,852.51,85251,"Extradural hemorrhage following injury with open intracranial wound, with no loss of consciousness",
icd-09-mc,852.52,85252,"Extradural hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,852.53,85253,"Extradural hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,852.54,85254,"Extradural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,852.55,85255,"Extradural hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,852.56,85256,"Extradural hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,852.59,85259,"Extradural hemorrhage following injury with open intracranial wound, with concussion, unspecified",
icd-09-mc,853.00,85300,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,853.01,85301,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,853.02,85302,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,853.03,85303,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,853.04,85304,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre- existing conscious level",
icd-09-mc,853.05,85305,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,853.06,85306,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,853.09,85309,"Other and unspecified intracranial hemorrhage following injury without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,853.10,85310,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, unspecified state of consciousness",
icd-09-mc,853.11,85311,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with no loss of consciousness",
icd-09-mc,853.12,85312,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,853.13,85313,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,853.14,85314,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,853.15,85315,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,853.16,85316,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,853.19,85319,"Other and unspecified intracranial hemorrhage following injury with open intracranial wound, with concussion, unspecified",
icd-09-mc,854.00,85400,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, unspecified state of consciousness",
icd-09-mc,854.01,85401,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with no loss of consciousness",
icd-09-mc,854.02,85402,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,854.03,85403,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,854.04,85404,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,854.05,85405,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,854.06,85406,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,854.09,85409,"Intracranial injury of other and unspecified nature without mention of open intracranial wound, with concussion, unspecified",
icd-09-mc,854.10,85410,"Intracranial injury of other and unspecified nature with open intracranial wound, unspecified state of consciousness",
icd-09-mc,854.11,85411,"Intracranial injury of other and unspecified nature with open intracranial wound, with no loss of consciousness",
icd-09-mc,854.12,85412,"Intracranial injury of other and unspecified nature with open intracranial wound, with brief [less than one hour] loss of consciousness",
icd-09-mc,854.13,85413,"Intracranial injury of other and unspecified nature with open intracranial wound, with moderate [1-24 hours] loss of consciousness",
icd-09-mc,854.14,85414,"Intracranial injury of other and unspecified nature with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",
icd-09-mc,854.15,85415,"Intracranial injury of other and unspecified nature with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level",
icd-09-mc,854.16,85416,"Intracranial injury of other and unspecified nature with open intracranial wound, with loss of consciousness of unspecified duration",
icd-09-mc,854.19,85419,"Intracranial injury of other and unspecified nature with open intracranial wound, with concussion, unspecified",
icd-09-mc,905.0,9050,Late effect of fracture of skull and face bones,
icd-09-mc,907.0,9070,Late effect of intracranial injury without mention of skull fracture,
icd-10-mc,S02.0XXA,S020XXA,"Fracture of vault of skull, initial encounter for closed fracture",
icd-10-mc,S02.0XXB,S020XXB,"Fracture of vault of skull, initial encounter for open fracture",
icd-10-mc,S02.0XXS,S020XXS,"Fracture of vault of skull, sequela",
icd-10-mc,S02.101A,S02101A,"Fracture of base of skull, right side, initial encounter for closed fracture",
icd-10-mc,S02.101B,S02101B,"Fracture of base of skull, right side, initial encounter for open fracture",
icd-10-mc,S02.101S,S02101S,"Fracture of base of skull, right side, sequela",
icd-10-mc,S02.102A,S02102A,"Fracture of base of skull, left side, initial encounter for closed fracture",
icd-10-mc,S02.102B,S02102B,"Fracture of base of skull, left side, initial encounter for open fracture",
icd-10-mc,S02.102S,S02102S,"Fracture of base of skull, left side, sequela",
icd-10-mc,S02.109A,S02109A,"Fracture of base of skull, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.109B,S02109B,"Fracture of base of skull, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.109S,S02109S,"Fracture of base of skull, unspecified side, sequela",
icd-10-mc,S02.110A,S02110A,"Type I occipital condyle fracture, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.110B,S02110B,"Type I occipital condyle fracture, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.110S,S02110S,"Type I occipital condyle fracture, unspecified side, sequela",
icd-10-mc,S02.111A,S02111A,"Type II occipital condyle fracture, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.111B,S02111B,"Type II occipital condyle fracture, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.111D,S02111D,"Type II occipital condyle fracture, unspecified side, subsequent encounter for fracture with routine healing",
icd-10-mc,S02.111G,S02111G,"Type II occipital condyle fracture, unspecified side, subsequent encounter for fracture with delayed healing",
icd-10-mc,S02.111K,S02111K,"Type II occipital condyle fracture, unspecified side, subsequent encounter for fracture with nonunion",
icd-10-mc,S02.111S,S02111S,"Type II occipital condyle fracture, unspecified side, sequela",
icd-10-mc,S02.112A,S02112A,"Type III occipital condyle fracture, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.112B,S02112B,"Type III occipital condyle fracture, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.112S,S02112S,"Type III occipital condyle fracture, unspecified side, sequela",
icd-10-mc,S02.113A,S02113A,"Unspecified occipital condyle fracture, initial encounter for closed fracture",
icd-10-mc,S02.113B,S02113B,"Unspecified occipital condyle fracture, initial encounter for open fracture",
icd-10-mc,S02.113S,S02113S,"Unspecified occipital condyle fracture, sequela",
icd-10-mc,S02.118A,S02118A,"Other fracture of occiput, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.118B,S02118B,"Other fracture of occiput, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.118S,S02118S,"Other fracture of occiput, unspecified side, sequela",
icd-10-mc,S02.119A,S02119A,"Unspecified fracture of occiput, initial encounter for closed fracture",
icd-10-mc,S02.119B,S02119B,"Unspecified fracture of occiput, initial encounter for open fracture",
icd-10-mc,S02.119S,S02119S,"Unspecified fracture of occiput, sequela",
icd-10-mc,S02.11AA,S0211AA,"Type I occipital condyle fracture, right side, initial encounter for closed fracture",
icd-10-mc,S02.11AB,S0211AB,"Type I occipital condyle fracture, right side, initial encounter for open fracture",
icd-10-mc,S02.11AS,S0211AS,"Type I occipital condyle fracture, right side, sequela",
icd-10-mc,S02.11BA,S0211BA,"Type I occipital condyle fracture, left side, initial encounter for closed fracture",
icd-10-mc,S02.11BB,S0211BB,"Type I occipital condyle fracture, left side, initial encounter for open fracture",
icd-10-mc,S02.11BS,S0211BS,"Type I occipital condyle fracture, left side, sequela",
icd-10-mc,S02.11CA,S0211CA,"Type II occipital condyle fracture, right side, initial encounter for closed fracture",
icd-10-mc,S02.11CB,S0211CB,"Type II occipital condyle fracture, right side, initial encounter for open fracture",
icd-10-mc,S02.11CS,S0211CS,"Type II occipital condyle fracture, right side, sequela",
icd-10-mc,S02.11DA,S0211DA,"Type II occipital condyle fracture, left side, initial encounter for closed fracture",
icd-10-mc,S02.11DB,S0211DB,"Type II occipital condyle fracture, left side, initial encounter for open fracture",
icd-10-mc,S02.11DS,S0211DS,"Type II occipital condyle fracture, left side, sequela",
icd-10-mc,S02.11EA,S0211EA,"Type III occipital condyle fracture, right side, initial encounter for closed fracture",
icd-10-mc,S02.11EB,S0211EB,"Type III occipital condyle fracture, right side, initial encounter for open fracture",
icd-10-mc,S02.11ES,S0211ES,"Type III occipital condyle fracture, right side, sequela",
icd-10-mc,S02.11FA,S0211FA,"Type III occipital condyle fracture, left side, initial encounter for closed fracture",
icd-10-mc,S02.11FB,S0211FB,"Type III occipital condyle fracture, left side, initial encounter for open fracture",
icd-10-mc,S02.11FS,S0211FS,"Type III occipital condyle fracture, left side, sequela",
icd-10-mc,S02.11GA,S0211GA,"Other fracture of occiput, right side, initial encounter for closed fracture",
icd-10-mc,S02.11GB,S0211GB,"Other fracture of occiput, right side, initial encounter for open fracture",
icd-10-mc,S02.11GS,S0211GS,"Other fracture of occiput, right side, sequela",
icd-10-mc,S02.11HA,S0211HA,"Other fracture of occiput, left side, initial encounter for closed fracture",
icd-10-mc,S02.11HB,S0211HB,"Other fracture of occiput, left side, initial encounter for open fracture",
icd-10-mc,S02.11HS,S0211HS,"Other fracture of occiput, left side, sequela",
icd-10-mc,S02.121A,S02121A,"Fracture of orbital roof, right side, initial encounter for closed fracture",
icd-10-mc,S02.121B,S02121B,"Fracture of orbital roof, right side, initial encounter for open fracture",
icd-10-mc,S02.121S,S02121S,"Fracture of orbital roof, right side, sequela",
icd-10-mc,S02.122A,S02122A,"Fracture of orbital roof, left side, initial encounter for closed fracture",
icd-10-mc,S02.122B,S02122B,"Fracture of orbital roof, left side, initial encounter for open fracture",
icd-10-mc,S02.122S,S02122S,"Fracture of orbital roof, left side, sequela",
icd-10-mc,S02.129A,S02129A,"Fracture of orbital roof, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.129B,S02129B,"Fracture of orbital roof, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.129S,S02129S,"Fracture of orbital roof, unspecified side, sequela",
icd-10-mc,S02.19XA,S0219XA,"Other fracture of base of skull, initial encounter for closed fracture",
icd-10-mc,S02.19XB,S0219XB,"Other fracture of base of skull, initial encounter for open fracture",
icd-10-mc,S02.19XS,S0219XS,"Other fracture of base of skull, sequela",
icd-10-mc,S02.30XA,S0230XA,"Fracture of orbital floor, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.30XB,S0230XB,"Fracture of orbital floor, unspecified side, initial encounter for open fracture",
icd-10-mc,S02.30XS,S0230XS,"Fracture of orbital floor, unspecified side, sequela",
icd-10-mc,S02.31XA,S0231XA,"Fracture of orbital floor, right side, initial encounter for closed fracture",
icd-10-mc,S02.31XB,S0231XB,"Fracture of orbital floor, right side, initial encounter for open fracture",
icd-10-mc,S02.31XS,S0231XS,"Fracture of orbital floor, right side, sequela",
icd-10-mc,S02.32XA,S0232XA,"Fracture of orbital floor, left side, initial encounter for closed fracture",
icd-10-mc,S02.32XB,S0232XB,"Fracture of orbital floor, left side, initial encounter for open fracture",
icd-10-mc,S02.32XS,S0232XS,"Fracture of orbital floor, left side, sequela",
icd-10-mc,S02.400A,S02400A,"Malar fracture, unspecified side, initial encounter for closed fracture",
icd-10-mc,S02.400B,S02400B,"Malar fracture, unspecified side, initial encounter for open fracture",
